race_name,ppt_gender,distance_miles,date,med_time
Strawberry Fields Forever,F,6.21,2022-06-11,1.2680555555555555
Strawberry Fields Forever,F,6.21,2023-06-24,1.267361111111111
Strawberry Fields Forever,F,31.07,2019-06-29,7.510833333333333
Strawberry Fields Forever,F,31.07,2020-06-27,9.303333333333335
Strawberry Fields Forever,F,31.07,2021-06-26,9.58625
Strawberry Fields Forever,F,31.07,2022-06-11,8.109583333333335
Strawberry Fields Forever,F,31.07,2023-06-24,7.737916666666666
Strawberry Fields Forever,F,62.14,2019-06-29,18.06694444444445
Strawberry Fields Forever,F,62.14,2020-06-27,13.784166666666666
Strawberry Fields Forever,F,62.14,2021-06-26,19.5575
Strawberry Fields Forever,F,62.14,2022-06-11,13.088333333333333
Strawberry Fields Forever,F,62.14,2023-06-24,17.716944444444447
Strawberry Fields Forever,F,100.0,2019-06-29,23.575138888888887
Strawberry Fields Forever,F,100.0,2020-06-27,26.400555555555556
Strawberry Fields Forever,F,100.0,2021-06-26,21.463055555555556
Strawberry Fields Forever,F,100.0,2022-06-11,29.674444444444443
Strawberry Fields Forever,F,100.0,2023-06-24,27.27541666666667
Strawberry Fields Forever,M,6.21,2019-06-29,1.0577777777777777
Strawberry Fields Forever,M,6.21,2020-06-27,1.075
Strawberry Fields Forever,M,6.21,2021-06-26,1.1930555555555555
Strawberry Fields Forever,M,6.21,2022-06-11,1.077777777777778
Strawberry Fields Forever,M,6.21,2023-06-24,1.1619444444444444
Strawberry Fields Forever,M,31.07,2019-06-29,6.572638888888889
Strawberry Fields Forever,M,31.07,2020-06-27,7.0950000000000015
Strawberry Fields Forever,M,31.07,2021-06-26,8.547638888888889
Strawberry Fields Forever,M,31.07,2022-06-11,6.5680555555555555
Strawberry Fields Forever,M,31.07,2023-06-24,6.704583333333333
Strawberry Fields Forever,M,62.14,2019-06-29,18.984444444444442
Strawberry Fields Forever,M,62.14,2020-06-27,15.434444444444447
Strawberry Fields Forever,M,62.14,2021-06-26,18.78083333333333
Strawberry Fields Forever,M,62.14,2022-06-11,16.63277777777778
Strawberry Fields Forever,M,62.14,2023-06-24,15.75138888888889
Strawberry Fields Forever,M,100.0,2019-06-29,28.00902777777777
Strawberry Fields Forever,M,100.0,2020-06-27,26.375138888888888
Strawberry Fields Forever,M,100.0,2021-06-26,28.66375
Strawberry Fields Forever,M,100.0,2022-06-11,24.394027777777783
Strawberry Fields Forever,M,100.0,2023-06-24,26.516666666666666
Strolling Jim&#0153,F,6.21,2019-05-04,1.3130555555555554
Strolling Jim&#0153,F,6.21,2021-05-01,1.276111111111111
Strolling Jim&#0153,F,6.21,2022-05-07,1.3722222222222222
Strolling Jim&#0153,F,6.21,2023-05-06,1.4130555555555555
Strolling Jim&#0153,F,13.1,2021-05-01,2.633611111111111
Strolling Jim&#0153,F,13.1,2022-05-07,2.4956944444444447
Strolling Jim&#0153,F,13.1,2023-05-06,2.86125
Strolling Jim&#0153,F,13.2,2019-05-04,2.667083333333333
Strolling Jim&#0153,F,26.2,2019-05-04,5.84638888888889
Strolling Jim&#0153,F,26.2,2021-05-01,5.443333333333333
Strolling Jim&#0153,F,26.2,2022-05-07,5.57125
Strolling Jim&#0153,F,26.2,2023-05-06,5.014027777777779
Strolling Jim&#0153,F,40.0,2019-05-04,8.59138888888889
Strolling Jim&#0153,F,40.0,2020-05-02,8.894583333333333
Strolling Jim&#0153,F,40.0,2021-05-01,8.672777777777778
Strolling Jim&#0153,F,40.0,2022-05-07,8.120555555555557
Strolling Jim&#0153,F,40.0,2023-05-06,8.190555555555555
Strolling Jim&#0153,M,6.21,2019-05-04,1.2534722222222223
Strolling Jim&#0153,M,6.21,2021-05-01,1.1108333333333333
Strolling Jim&#0153,M,6.21,2022-05-07,1.0286111111111111
Strolling Jim&#0153,M,6.21,2023-05-06,1.107361111111111
Strolling Jim&#0153,M,13.1,2021-05-01,2.17
Strolling Jim&#0153,M,13.1,2022-05-07,2.1808333333333336
Strolling Jim&#0153,M,13.1,2023-05-06,2.281111111111111
Strolling Jim&#0153,M,13.2,2019-05-04,2.291944444444445
Strolling Jim&#0153,M,26.2,2019-05-04,5.024305555555556
Strolling Jim&#0153,M,26.2,2021-05-01,5.0024999999999995
Strolling Jim&#0153,M,26.2,2022-05-07,4.809444444444444
Strolling Jim&#0153,M,26.2,2023-05-06,5.151805555555555
Strolling Jim&#0153,M,40.0,2019-05-04,7.8436111111111115
Strolling Jim&#0153,M,40.0,2020-05-02,7.368333333333334
Strolling Jim&#0153,M,40.0,2021-05-01,7.452638888888888
Strolling Jim&#0153,M,40.0,2022-05-07,7.469444444444445
Strolling Jim&#0153,M,40.0,2023-05-06,8.317222222222222
Stumptown Trail Runs,F,13.1,2019-05-25,2.343888888888889
Stumptown Trail Runs,F,13.1,2022-05-28,2.647361111111111
Stumptown Trail Runs,F,13.1,2023-05-27,2.668333333333334
Stumptown Trail Runs,F,31.07,2019-05-25,6.4577777777777765
Stumptown Trail Runs,F,31.07,2022-05-28,6.458055555555556
Stumptown Trail Runs,F,31.07,2023-05-27,6.822222222222223
Stumptown Trail Runs,M,13.1,2019-05-25,2.269722222222222
Stumptown Trail Runs,M,13.1,2022-05-28,2.2177777777777776
Stumptown Trail Runs,M,13.1,2023-05-27,2.312638888888889
Stumptown Trail Runs,M,31.07,2019-05-25,5.7636111111111115
Stumptown Trail Runs,M,31.07,2022-05-28,5.8469444444444445
Stumptown Trail Runs,M,31.07,2023-05-27,6.260277777777778
Stunner Night Runs,F,3.73,2021-07-24,0.6969444444444444
Stunner Night Runs,F,3.73,2022-07-23,0.7541666666666667
Stunner Night Runs,F,3.73,2023-07-22,0.7744444444444445
Stunner Night Runs,F,7.46,2021-07-24,1.4852777777777777
Stunner Night Runs,F,7.46,2022-07-23,1.6833333333333333
Stunner Night Runs,F,7.46,2023-07-22,1.849722222222222
Stunner Night Runs,F,15.53,2021-07-24,3.11
Stunner Night Runs,F,15.53,2022-07-23,3.3644444444444446
Stunner Night Runs,F,15.53,2023-07-22,3.246944444444444
Stunner Night Runs,F,31.07,2021-07-24,6.598888888888888
Stunner Night Runs,F,31.07,2022-07-23,6.894444444444445
Stunner Night Runs,F,31.07,2023-07-22,7.138888888888889
Stunner Night Runs,M,3.73,2021-07-24,0.5369444444444444
Stunner Night Runs,M,3.73,2022-07-23,0.59375
Stunner Night Runs,M,3.73,2023-07-22,0.6533333333333334
Stunner Night Runs,M,7.46,2021-07-24,1.2922222222222222
Stunner Night Runs,M,7.46,2022-07-23,1.4680555555555554
Stunner Night Runs,M,7.46,2023-07-22,1.4570833333333333
Stunner Night Runs,M,15.53,2021-07-24,2.5927777777777776
Stunner Night Runs,M,15.53,2022-07-23,3.2013888888888884
Stunner Night Runs,M,15.53,2023-07-22,3.2141666666666664
Stunner Night Runs,M,31.07,2021-07-24,6.440277777777778
Stunner Night Runs,M,31.07,2022-07-23,6.545138888888889
Stunner Night Runs,M,31.07,2023-07-22,6.622361111111112
Sulphur Springs,F,6.21,2022-05-28,1.106388888888889
Sulphur Springs,F,12.43,2022-05-28,2.822638888888889
Sulphur Springs,F,31.07,2019-05-25,6.84
Sulphur Springs,F,31.07,2022-05-28,6.559861111111112
Sulphur Springs,F,31.07,2023-05-27,6.686111111111112
Sulphur Springs,F,50.0,2019-05-25,11.678333333333335
Sulphur Springs,F,50.0,2022-05-28,11.135694444444445
Sulphur Springs,F,50.0,2023-05-27,12.456388888888888
Sulphur Springs,F,62.14,2022-05-28,15.420833333333333
Sulphur Springs,F,62.14,2023-05-27,15.682500000000001
Sulphur Springs,F,100.0,2019-05-25,28.451944444444443
Sulphur Springs,F,100.0,2022-05-28,28.345833333333335
Sulphur Springs,F,100.0,2023-05-27,27.060972222222222
Sulphur Springs,M,6.21,2022-05-28,0.95625
Sulphur Springs,M,12.43,2022-05-28,2.067222222222222
Sulphur Springs,M,31.07,2019-05-25,6.2555555555555555
Sulphur Springs,M,31.07,2022-05-28,5.683888888888888
Sulphur Springs,M,31.07,2023-05-27,6.258611111111111
Sulphur Springs,M,50.0,2019-05-25,10.454305555555555
Sulphur Springs,M,50.0,2022-05-28,11.238333333333333
Sulphur Springs,M,50.0,2023-05-27,11.399861111111111
Sulphur Springs,M,62.14,2022-05-28,13.869444444444444
Sulphur Springs,M,62.14,2023-05-27,14.096944444444443
Sulphur Springs,M,100.0,2019-05-25,23.774166666666666
Sulphur Springs,M,100.0,2022-05-28,26.623611111111114
Sulphur Springs,M,100.0,2023-05-27,26.0975
Summer Sasquatch,F,20.0,2022-06-11,5.168611111111111
Summer Sasquatch,F,31.07,2019-06-08,7.456944444444445
Summer Sasquatch,F,31.07,2021-06-05,7.963333333333334
Summer Sasquatch,F,31.07,2022-06-11,8.032916666666667
Summer Sasquatch,F,31.07,2023-06-10,8.045833333333333
Summer Sasquatch,M,20.0,2022-06-11,4.575972222222222
Summer Sasquatch,M,31.07,2019-06-08,7.198888888888888
Summer Sasquatch,M,31.07,2021-06-05,6.980833333333334
Summer Sasquatch,M,31.07,2022-06-11,6.839444444444444
Summer Sasquatch,M,31.07,2023-06-10,6.524583333333334
Summer Trail Fest Ultra and Half Marathon,F,13.1,2022-06-18,2.8358333333333334
Summer Trail Fest Ultra and Half Marathon,F,31.07,2021-06-20,5.629722222222223
Summer Trail Fest Ultra and Half Marathon,F,31.07,2022-06-18,6.753333333333335
Summer Trail Fest Ultra and Half Marathon,F,31.07,2023-06-18,6.7636111111111115
Summer Trail Fest Ultra and Half Marathon,M,13.1,2022-06-18,2.4969444444444444
Summer Trail Fest Ultra and Half Marathon,M,31.07,2021-06-20,6.840555555555555
Summer Trail Fest Ultra and Half Marathon,M,31.07,2022-06-18,6.079027777777778
Summer Trail Fest Ultra and Half Marathon,M,31.07,2023-06-18,5.823055555555555
Sun Mountain 25K and 1K,F,15.53,2019-05-19,3.645688333333333
Sun Mountain 25K and 1K,F,15.53,2023-05-20,3.4691666666666667
Sun Mountain 25K and 1K,M,15.53,2019-05-19,3.453000555555555
Sun Mountain 25K and 1K,M,15.53,2023-05-20,3.095555555555555
Sun Mountain 50 Mile,F,20.0,2023-05-13,4.618333333333334
Sun Mountain 50 Mile,F,50.0,2019-05-11,12.093080277777778
Sun Mountain 50 Mile,F,50.0,2022-05-14,11.572222222222223
Sun Mountain 50 Mile,F,50.0,2023-05-13,14.486805555555556
Sun Mountain 50 Mile,M,20.0,2023-05-13,4.205277777777777
Sun Mountain 50 Mile,M,50.0,2019-05-11,11.734416111111111
Sun Mountain 50 Mile,M,50.0,2022-05-14,11.098611111111113
Sun Mountain 50 Mile,M,50.0,2023-05-13,12.49638888888889
Sun Mountain 50k,F,31.07,2019-05-18,6.977900555555554
Sun Mountain 50k,F,31.07,2021-05-22,7.841666666666667
Sun Mountain 50k,F,31.07,2022-05-21,6.57125
Sun Mountain 50k,F,31.07,2023-05-20,7.406944444444445
Sun Mountain 50k,M,31.07,2019-05-18,6.3054484722222215
Sun Mountain 50k,M,31.07,2021-05-22,6.65
Sun Mountain 50k,M,31.07,2022-05-21,5.991111111111111
Sun Mountain 50k,M,31.07,2023-05-20,7.19111111111111
Sunderbruch B&B Trail Races,F,3.11,2019-05-18,0.7272222222222222
Sunderbruch B&B Trail Races,F,3.11,2021-05-15,0.9185470833333333
Sunderbruch B&B Trail Races,F,3.11,2022-05-14,0.7616784722222222
Sunderbruch B&B Trail Races,F,3.11,2023-05-20,0.8403783333333333
Sunderbruch B&B Trail Races,F,6.21,2019-05-18,0.9768143055555555
Sunderbruch B&B Trail Races,F,6.21,2021-05-15,1.68089125
Sunderbruch B&B Trail Races,F,6.21,2022-05-14,1.4245474999999999
Sunderbruch B&B Trail Races,F,6.21,2023-05-20,1.2674755555555557
Sunderbruch B&B Trail Races,M,3.11,2019-05-18,0.5909038888888889
Sunderbruch B&B Trail Races,M,3.11,2021-05-15,0.7671170833333334
Sunderbruch B&B Trail Races,M,3.11,2022-05-14,0.6767441666666667
Sunderbruch B&B Trail Races,M,3.11,2023-05-20,0.6839755555555556
Sunderbruch B&B Trail Races,M,6.21,2019-05-18,0.8717155555555555
Sunderbruch B&B Trail Races,M,6.21,2021-05-15,1.2059320833333333
Sunderbruch B&B Trail Races,M,6.21,2022-05-14,1.150238888888889
Sunderbruch B&B Trail Races,M,6.21,2023-05-20,1.0292431944444445
Superior Spring Trail Race,F,7.77,2019-05-18,1.8658333333333335
Superior Spring Trail Race,F,7.77,2021-05-20,2.0694444444444446
Superior Spring Trail Race,F,7.77,2023-05-20,1.91
Superior Spring Trail Race,F,15.53,2019-05-18,3.7199999999999998
Superior Spring Trail Race,F,15.53,2021-05-20,3.9994444444444444
Superior Spring Trail Race,F,15.53,2023-05-20,3.7622222222222215
Superior Spring Trail Race,F,31.07,2019-05-18,7.457083333333333
Superior Spring Trail Race,F,31.07,2021-05-20,7.415555555555555
Superior Spring Trail Race,F,31.07,2022-05-21,6.975555555555556
Superior Spring Trail Race,F,31.07,2023-05-20,7.424027777777778
Superior Spring Trail Race,M,7.77,2019-05-18,1.5870833333333332
Superior Spring Trail Race,M,7.77,2021-05-20,1.9033333333333333
Superior Spring Trail Race,M,7.77,2023-05-20,1.6572222222222224
Superior Spring Trail Race,M,15.53,2019-05-18,3.025277777777778
Superior Spring Trail Race,M,15.53,2021-05-20,3.382222222222222
Superior Spring Trail Race,M,15.53,2023-05-20,3.1344444444444437
Superior Spring Trail Race,M,31.07,2019-05-18,6.45125
Superior Spring Trail Race,M,31.07,2021-05-20,6.824444444444443
Superior Spring Trail Race,M,31.07,2022-05-21,6.37875
Superior Spring Trail Race,M,31.07,2023-05-20,6.796944444444445
"Sweat, Swat n Swear!",F,6.21,2019-05-26,1.5456944444444445
"Sweat, Swat n Swear!",F,6.21,2021-05-30,1.2902777777777776
"Sweat, Swat n Swear!",F,6.21,2022-05-29,1.50125
"Sweat, Swat n Swear!",F,6.21,2023-05-28,1.428611111111111
"Sweat, Swat n Swear!",F,15.53,2019-05-26,4.562777777777778
"Sweat, Swat n Swear!",F,15.53,2021-05-30,3.0111111111111115
"Sweat, Swat n Swear!",F,15.53,2022-05-29,4.417222222222223
"Sweat, Swat n Swear!",F,15.53,2023-05-28,3.703888888888889
"Sweat, Swat n Swear!",F,31.07,2019-05-26,7.098333333333333
"Sweat, Swat n Swear!",F,31.07,2021-05-30,7.341666666666667
"Sweat, Swat n Swear!",F,31.07,2022-05-29,6.731388888888889
"Sweat, Swat n Swear!",F,31.07,2023-05-28,7.12861111111111
"Sweat, Swat n Swear!",M,6.21,2019-05-26,1.5258333333333334
"Sweat, Swat n Swear!",M,6.21,2021-05-30,0.9674999999999999
"Sweat, Swat n Swear!",M,6.21,2022-05-29,1.0791666666666666
"Sweat, Swat n Swear!",M,6.21,2023-05-28,1.0447222222222223
"Sweat, Swat n Swear!",M,15.53,2019-05-26,4.4191666666666665
"Sweat, Swat n Swear!",M,15.53,2021-05-30,2.724305555555555
"Sweat, Swat n Swear!",M,15.53,2022-05-29,3.5363888888888884
"Sweat, Swat n Swear!",M,15.53,2023-05-28,3.128055555555555
"Sweat, Swat n Swear!",M,31.07,2019-05-26,6.466666666666667
"Sweat, Swat n Swear!",M,31.07,2021-05-30,6.349722222222223
"Sweat, Swat n Swear!",M,31.07,2022-05-29,6.5038888888888895
"Sweat, Swat n Swear!",M,31.07,2023-05-28,6.5216666666666665
Swiss Canyon Trail,F,31.69,2019-06-03,6.814444444444445
Swiss Canyon Trail,F,31.69,2021-06-03,6.2380555555555555
Swiss Canyon Trail,F,31.69,2022-06-03,7.545555555555556
Swiss Canyon Trail,F,31.69,2023-06-03,6.989722222222222
Swiss Canyon Trail,F,68.97,2019-06-03,19.47861111111111
Swiss Canyon Trail,F,68.97,2021-06-03,18.474027777777778
Swiss Canyon Trail,F,68.97,2022-06-03,18.403055555555557
Swiss Canyon Trail,F,68.97,2023-06-03,18.778055555555557
Swiss Canyon Trail,M,31.69,2019-06-03,6.300277777777778
Swiss Canyon Trail,M,31.69,2021-06-03,5.945555555555555
Swiss Canyon Trail,M,31.69,2022-06-03,6.601805555555556
Swiss Canyon Trail,M,31.69,2023-06-03,6.295277777777779
Swiss Canyon Trail,M,68.97,2019-06-03,19.866249999999997
Swiss Canyon Trail,M,68.97,2021-06-03,19.010833333333334
Swiss Canyon Trail,M,68.97,2022-06-03,19.054305555555555
Swiss Canyon Trail,M,68.97,2023-06-03,18.318055555555553
TARC Wapack and Back,F,21.5,2019-05-11,6.019997500000001
TARC Wapack and Back,F,21.5,2023-05-13,5.566666666666666
TARC Wapack and Back,F,43.0,2019-05-11,12.113055555555555
TARC Wapack and Back,F,43.0,2022-05-13,13.333333333333334
TARC Wapack and Back,F,43.0,2023-05-13,13.1
TARC Wapack and Back,F,50.0,2019-05-11,13.550116388888888
TARC Wapack and Back,M,21.5,2019-05-11,5.776954166666667
TARC Wapack and Back,M,21.5,2023-05-13,5.916666666666667
TARC Wapack and Back,M,43.0,2019-05-11,11.448469999999999
TARC Wapack and Back,M,43.0,2022-05-13,12.365277777777777
TARC Wapack and Back,M,43.0,2023-05-13,12.741666666666667
TARC Wapack and Back,M,50.0,2019-05-11,11.967273888888888
Taber Tuff 25 / 12.5,F,3.73,2020-07-11,1.3641666666666665
Taber Tuff 25 / 12.5,F,3.73,2021-07-10,1.2166666666666666
Taber Tuff 25 / 12.5,F,3.73,2022-07-09,1.1166666666666667
Taber Tuff 25 / 12.5,F,3.73,2023-07-08,1.075
Taber Tuff 25 / 12.5,F,7.77,2019-07-13,1.901519722222222
Taber Tuff 25 / 12.5,F,7.77,2020-07-11,2.2266666666666666
Taber Tuff 25 / 12.5,F,7.77,2021-07-10,2.0927777777777776
Taber Tuff 25 / 12.5,F,7.77,2022-07-09,2.216666666666667
Taber Tuff 25 / 12.5,F,7.77,2023-07-08,1.85
Taber Tuff 25 / 12.5,F,15.53,2019-07-13,3.7890188888888887
Taber Tuff 25 / 12.5,F,15.53,2020-07-11,3.923194444444444
Taber Tuff 25 / 12.5,F,15.53,2021-07-10,4.275
Taber Tuff 25 / 12.5,F,15.53,2022-07-09,3.775
Taber Tuff 25 / 12.5,F,15.53,2023-07-08,3.625
Taber Tuff 25 / 12.5,M,3.73,2020-07-11,1.3333333333333333
Taber Tuff 25 / 12.5,M,3.73,2021-07-10,1.6055555555555556
Taber Tuff 25 / 12.5,M,3.73,2022-07-09,0.9
Taber Tuff 25 / 12.5,M,3.73,2023-07-08,0.9416666666666667
Taber Tuff 25 / 12.5,M,7.77,2019-07-13,1.7967847222222224
Taber Tuff 25 / 12.5,M,7.77,2020-07-11,2.0180555555555553
Taber Tuff 25 / 12.5,M,7.77,2021-07-10,1.888611111111111
Taber Tuff 25 / 12.5,M,7.77,2022-07-09,1.85
Taber Tuff 25 / 12.5,M,7.77,2023-07-08,1.7333333333333334
Taber Tuff 25 / 12.5,M,15.53,2019-07-13,3.38858375
Taber Tuff 25 / 12.5,M,15.53,2020-07-11,3.71125
Taber Tuff 25 / 12.5,M,15.53,2021-07-10,3.7193055555555556
Taber Tuff 25 / 12.5,M,15.53,2022-07-09,3.4166666666666665
Taber Tuff 25 / 12.5,M,15.53,2023-07-08,3.475
Tahoe 100k / 25k,F,15.53,2018-09-08,3.67
Tahoe 100k / 25k,F,15.53,2019-09-14,3.7247222222222214
Tahoe 100k / 25k,F,15.53,2022-06-18,4.355277777777777
Tahoe 100k / 25k,F,62.14,2018-09-08,16.755
Tahoe 100k / 25k,F,62.14,2019-09-14,15.189444444444446
Tahoe 100k / 25k,F,62.14,2022-06-18,19.81361111111111
Tahoe 100k / 25k,F,62.14,2023-07-21,16.84695472222222
Tahoe 100k / 25k,M,15.53,2018-09-08,3.087083333333333
Tahoe 100k / 25k,M,15.53,2019-09-14,3.4209905555555555
Tahoe 100k / 25k,M,15.53,2022-06-18,3.5758333333333336
Tahoe 100k / 25k,M,62.14,2018-09-08,16.456666666666667
Tahoe 100k / 25k,M,62.14,2019-09-14,15.602916666666665
Tahoe 100k / 25k,M,62.14,2022-06-18,18.19361111111111
Tahoe 100k / 25k,M,62.14,2023-07-21,16.430415416666666
Tahoe 200 Endurance Run,F,200.0,2018-09-07,90.25027777777777
Tahoe 200 Endurance Run,F,200.0,2019-09-13,92.97672805555554
Tahoe 200 Endurance Run,F,200.0,2022-06-17,93.19562569444446
Tahoe 200 Endurance Run,F,200.0,2023-07-21,92.92169472222221
Tahoe 200 Endurance Run,M,200.0,2018-09-07,86.62152777777777
Tahoe 200 Endurance Run,M,200.0,2019-09-13,86.84068
Tahoe 200 Endurance Run,M,200.0,2022-06-17,86.15158972222223
Tahoe 200 Endurance Run,M,200.0,2023-07-21,91.52029319444446
Tahoe Rim Trail Endurance Runs,F,34.18,2019-07-20,9.93611138888889
Tahoe Rim Trail Endurance Runs,F,34.18,2021-07-17,10.75175125
Tahoe Rim Trail Endurance Runs,F,34.18,2022-07-16,11.03751388888889
Tahoe Rim Trail Endurance Runs,F,34.18,2023-07-15,12.401051805555555
Tahoe Rim Trail Endurance Runs,F,50.0,2019-07-20,14.339712361111111
Tahoe Rim Trail Endurance Runs,F,50.0,2021-07-17,15.428303055555556
Tahoe Rim Trail Endurance Runs,F,50.0,2022-07-16,15.527492083333334
Tahoe Rim Trail Endurance Runs,F,50.0,2023-07-15,17.031814166666667
Tahoe Rim Trail Endurance Runs,F,100.0,2019-07-20,33.6688675
Tahoe Rim Trail Endurance Runs,F,100.0,2021-07-17,32.45633777777777
Tahoe Rim Trail Endurance Runs,F,100.0,2022-07-16,34.04754027777777
Tahoe Rim Trail Endurance Runs,F,100.0,2023-07-15,30.948879166666664
Tahoe Rim Trail Endurance Runs,M,34.18,2019-07-20,9.317822777777776
Tahoe Rim Trail Endurance Runs,M,34.18,2021-07-17,10.828172777777779
Tahoe Rim Trail Endurance Runs,M,34.18,2022-07-16,10.367063888888888
Tahoe Rim Trail Endurance Runs,M,34.18,2023-07-15,11.448071388888888
Tahoe Rim Trail Endurance Runs,M,50.0,2019-07-20,13.203907500000001
Tahoe Rim Trail Endurance Runs,M,50.0,2021-07-17,14.078193194444445
Tahoe Rim Trail Endurance Runs,M,50.0,2022-07-16,14.375561944444444
Tahoe Rim Trail Endurance Runs,M,50.0,2023-07-15,15.62491652777778
Tahoe Rim Trail Endurance Runs,M,100.0,2019-07-20,29.680855694444443
Tahoe Rim Trail Endurance Runs,M,100.0,2021-07-17,32.10090527777778
Tahoe Rim Trail Endurance Runs,M,100.0,2022-07-16,32.248663055555554
Tahoe Rim Trail Endurance Runs,M,100.0,2023-07-15,32.154258194444445
Take 5 in the Garden,F,3.11,2019-05-04,0.6454166666666666
Take 5 in the Garden,F,3.11,2021-05-01,0.623611111111111
Take 5 in the Garden,F,3.11,2022-05-07,0.6718055555555557
Take 5 in the Garden,F,3.11,2023-05-06,0.6354166666666666
Take 5 in the Garden,F,5.0,2019-05-04,0.9329166666666667
Take 5 in the Garden,F,5.0,2021-05-01,0.888611111111111
Take 5 in the Garden,F,5.0,2022-05-07,0.9195833333333333
Take 5 in the Garden,F,5.0,2023-05-06,0.9879166666666667
Take 5 in the Garden,F,5.01,2022-05-07,0.9088888888888889
Take 5 in the Garden,F,5.01,2023-05-06,0.9661111111111111
Take 5 in the Garden,F,9.0,2023-05-06,1.7604166666666667
Take 5 in the Garden,M,3.11,2019-05-04,0.5441666666666667
Take 5 in the Garden,M,3.11,2021-05-01,0.5795833333333333
Take 5 in the Garden,M,3.11,2022-05-07,0.5806944444444445
Take 5 in the Garden,M,3.11,2023-05-06,0.5405555555555556
Take 5 in the Garden,M,5.0,2019-05-04,0.7627777777777778
Take 5 in the Garden,M,5.0,2021-05-01,0.8606944444444444
Take 5 in the Garden,M,5.0,2022-05-07,0.8049999999999999
Take 5 in the Garden,M,5.0,2023-05-06,0.8105555555555556
Take 5 in the Garden,M,5.01,2022-05-07,0.7427777777777779
Take 5 in the Garden,M,5.01,2023-05-06,0.8293055555555555
Take 5 in the Garden,M,9.0,2023-05-06,1.4876388888888887
Tapteal Greenway 50K Run or Paddle,F,31.07,2021-05-15,7.566666666666666
Tapteal Greenway 50K Run or Paddle,F,31.07,2022-05-14,5.891666666666667
Tapteal Greenway 50K Run or Paddle,F,31.07,2023-05-13,6.516666666666667
Tapteal Greenway 50K Run or Paddle,M,31.07,2021-05-15,5.583333333333333
Tapteal Greenway 50K Run or Paddle,M,31.07,2022-05-14,5.008333333333334
Tapteal Greenway 50K Run or Paddle,M,31.07,2023-05-13,5.4
Taskinas Creek Half Marathon,F,13.1,2022-06-05,2.79752
Taskinas Creek Half Marathon,F,13.1,2023-06-04,2.7589820833333336
Taskinas Creek Half Marathon,F,26.2,2021-06-27,5.7266666666666675
Taskinas Creek Half Marathon,M,13.1,2022-06-05,2.34384
Taskinas Creek Half Marathon,M,13.1,2023-06-04,2.3917733333333335
Taskinas Creek Half Marathon,M,26.2,2021-06-27,5.46611111111111
Texas Trail Running Festival,F,26.2,2021-06-05,7.141666666666667
Texas Trail Running Festival,F,26.2,2023-06-02,6.3052777777777775
Texas Trail Running Festival,M,26.2,2021-06-05,6.413333333333333
Texas Trail Running Festival,M,26.2,2023-06-02,6.4608333333333325
The Aliza Lapierre Fan Club Trail Race,F,15.53,2022-07-09,3.8127777777777774
The Aliza Lapierre Fan Club Trail Race,F,15.53,2023-07-08,4.394444444444445
The Aliza Lapierre Fan Club Trail Race,F,31.07,2022-07-09,6.575
The Aliza Lapierre Fan Club Trail Race,F,31.07,2023-07-08,8.223055555555556
The Aliza Lapierre Fan Club Trail Race,M,15.53,2022-07-09,3.25
The Aliza Lapierre Fan Club Trail Race,M,15.53,2023-07-08,3.827916666666667
The Aliza Lapierre Fan Club Trail Race,M,31.07,2022-07-09,7.058333333333334
The Aliza Lapierre Fan Club Trail Race,M,31.07,2023-07-08,7.158055555555555
The Backass Jackal Trail Marathon,F,26.2,2019-06-16,5.8862499999999995
The Backass Jackal Trail Marathon,F,26.2,2020-10-25,5.727361111111111
The Backass Jackal Trail Marathon,F,26.2,2021-06-27,5.797638888888888
The Backass Jackal Trail Marathon,F,26.2,2022-06-19,5.189444444444445
The Backass Jackal Trail Marathon,F,26.2,2023-06-18,5.106805555555555
The Backass Jackal Trail Marathon,M,26.2,2019-06-16,4.8872222222222215
The Backass Jackal Trail Marathon,M,26.2,2020-10-25,4.9075
The Backass Jackal Trail Marathon,M,26.2,2021-06-27,5.716388888888888
The Backass Jackal Trail Marathon,M,26.2,2022-06-19,5.292777777777777
The Backass Jackal Trail Marathon,M,26.2,2023-06-18,4.775694444444444
The Bighorn Mountain Wild and Scenic Trail Run,F,18.0,2019-06-14,4.129444444444444
The Bighorn Mountain Wild and Scenic Trail Run,F,18.0,2021-06-18,4.558055555555555
The Bighorn Mountain Wild and Scenic Trail Run,F,18.0,2022-06-18,4.01625
The Bighorn Mountain Wild and Scenic Trail Run,F,32.0,2019-06-14,8.365833333333333
The Bighorn Mountain Wild and Scenic Trail Run,F,32.0,2021-06-18,8.608611111111111
The Bighorn Mountain Wild and Scenic Trail Run,F,32.0,2022-06-18,8.886944444444445
The Bighorn Mountain Wild and Scenic Trail Run,F,32.0,2023-06-17,8.026944444444444
The Bighorn Mountain Wild and Scenic Trail Run,F,52.0,2019-06-14,14.21888888888889
The Bighorn Mountain Wild and Scenic Trail Run,F,52.0,2021-06-18,13.588333333333333
The Bighorn Mountain Wild and Scenic Trail Run,F,52.0,2022-06-18,13.69236111111111
The Bighorn Mountain Wild and Scenic Trail Run,F,52.0,2023-06-17,13.24986111111111
The Bighorn Mountain Wild and Scenic Trail Run,F,100.0,2019-06-14,32.70388888888888
The Bighorn Mountain Wild and Scenic Trail Run,F,100.0,2021-06-18,32.09194444444445
