race_name,ppt_gender,distance_miles,date,min_time
The Forgotten,M,31.07,2019-06-01,300.3833333333333
The Forgotten,M,31.07,2022-05-14,367.0
The Forgotten,M,31.07,2023-05-13,301.0
The Full Mo,F,31.07,2021-06-05,259.26666666666665
The Full Mo,F,31.07,2022-06-04,220.45761666666667
The Full Mo,F,31.07,2023-06-03,238.6796
The Full Mo,M,31.07,2021-06-05,239.85
The Full Mo,M,31.07,2022-06-04,211.36496666666667
The Full Mo,M,31.07,2023-06-03,214.31581666666668
The Great Divide Ultra,F,10.0,2021-09-11,120.25
The Great Divide Ultra,F,15.53,2021-09-11,156.0
The Great Divide Ultra,F,15.53,2023-06-03,127.87238333333333
The Great Divide Ultra,F,31.07,2021-09-11,350.43333333333334
The Great Divide Ultra,F,31.07,2023-06-03,334.56666666666666
The Great Divide Ultra,F,62.14,2023-06-03,789.8333333333334
The Great Divide Ultra,F,100.0,2023-06-03,1505.7553333333333
The Great Divide Ultra,M,10.0,2021-09-11,87.78333333333333
The Great Divide Ultra,M,15.53,2021-09-11,145.48333333333332
The Great Divide Ultra,M,15.53,2023-06-03,115.23346666666667
The Great Divide Ultra,M,31.07,2021-09-11,339.9
The Great Divide Ultra,M,31.07,2023-06-03,270.8061
The Great Divide Ultra,M,62.14,2023-06-03,730.1
The Great Divide Ultra,M,100.0,2023-06-03,1475.9911
The Green River Games| Billy Goat Scramble,F,3.11,2019-05-18,22.85
The Green River Games| Billy Goat Scramble,F,3.11,2021-05-16,30.3
The Green River Games| Billy Goat Scramble,F,6.21,2019-05-18,102.91666666666667
The Green River Games| Billy Goat Scramble,F,13.1,2019-05-18,167.53333333333333
The Green River Games| Billy Goat Scramble,F,18.64,2021-05-16,144.5
The Green River Games| Billy Goat Scramble,F,18.64,2022-05-15,244.13333333333333
The Green River Games| Billy Goat Scramble,F,18.64,2023-05-06,201.55
The Green River Games| Billy Goat Scramble,M,3.11,2019-05-18,20.933333333333334
The Green River Games| Billy Goat Scramble,M,3.11,2021-05-16,22.383333333333333
The Green River Games| Billy Goat Scramble,M,6.21,2019-05-18,74.45
The Green River Games| Billy Goat Scramble,M,13.1,2019-05-18,126.5
The Green River Games| Billy Goat Scramble,M,13.1,2020-07-12,137.11666666666667
The Green River Games| Billy Goat Scramble,M,18.64,2021-05-16,149.08333333333334
The Green River Games| Billy Goat Scramble,M,18.64,2022-05-15,225.63333333333333
The Green River Games| Billy Goat Scramble,M,18.64,2023-05-06,169.55
The Hoodoo Challenge: Run To The Top,F,3.11,2019-07-27,39.733333333333334
The Hoodoo Challenge: Run To The Top,F,3.11,2021-07-24,62.3
The Hoodoo Challenge: Run To The Top,F,3.11,2022-07-23,34.733333333333334
The Hoodoo Challenge: Run To The Top,F,3.11,2023-07-22,36.3
The Hoodoo Challenge: Run To The Top,F,13.1,2019-07-27,127.65
The Hoodoo Challenge: Run To The Top,F,13.1,2022-07-23,131.36666666666667
The Hoodoo Challenge: Run To The Top,F,13.1,2023-07-22,112.73333333333333
The Hoodoo Challenge: Run To The Top,M,3.11,2019-07-27,33.68333333333333
The Hoodoo Challenge: Run To The Top,M,3.11,2021-07-24,45.46666666666667
The Hoodoo Challenge: Run To The Top,M,3.11,2022-07-23,34.333333333333336
The Hoodoo Challenge: Run To The Top,M,3.11,2023-07-22,29.1
The Hoodoo Challenge: Run To The Top,M,13.1,2019-07-27,91.41666666666667
The Hoodoo Challenge: Run To The Top,M,13.1,2021-07-24,107.56666666666666
The Hoodoo Challenge: Run To The Top,M,13.1,2022-07-23,102.48333333333333
The Hoodoo Challenge: Run To The Top,M,13.1,2023-07-22,92.26666666666667
The Jackal Trail Marathon,F,26.2,2019-06-15,264.8833333333333
The Jackal Trail Marathon,F,26.2,2020-10-24,291.0833333333333
The Jackal Trail Marathon,F,26.2,2021-06-26,318.68333333333334
The Jackal Trail Marathon,F,26.2,2022-06-18,296.8666666666667
The Jackal Trail Marathon,F,26.2,2023-06-17,242.96666666666667
The Jackal Trail Marathon,M,26.2,2019-06-15,231.2
The Jackal Trail Marathon,M,26.2,2020-10-24,244.7
The Jackal Trail Marathon,M,26.2,2021-06-26,264.31666666666666
The Jackal Trail Marathon,M,26.2,2022-06-18,280.95
The Jackal Trail Marathon,M,26.2,2023-06-17,231.81666666666666
The Kan,F,6.21,2022-07-09,78.0
The Kan,F,6.21,2023-07-08,89.03333333333333
The Kan,F,15.53,2022-07-09,164.5
The Kan,F,15.53,2023-07-08,163.98333333333332
The Kan,F,31.07,2022-07-09,335.0
The Kan,F,31.07,2023-07-08,414.6666666666667
The Kan,M,6.21,2022-07-09,67.0
The Kan,M,6.21,2023-07-08,71.9
The Kan,M,15.53,2022-07-09,157.0
The Kan,M,15.53,2023-07-08,138.3
The Kan,M,31.07,2022-07-09,299.0
The Kan,M,31.07,2023-07-08,320.76666666666665
The Loco Go Big or Go Home Challenge,F,6.21,2019-06-01,53.516666666666666
The Loco Go Big or Go Home Challenge,F,6.21,2020-06-06,63.083333333333336
The Loco Go Big or Go Home Challenge,F,6.21,2021-06-05,51.11666666666667
The Loco Go Big or Go Home Challenge,F,6.21,2022-06-04,58.96666666666667
The Loco Go Big or Go Home Challenge,F,6.21,2023-06-03,73.2462
The Loco Go Big or Go Home Challenge,F,6.28,2019-06-01,62.766666666666666
The Loco Go Big or Go Home Challenge,F,6.28,2020-06-06,60.7
The Loco Go Big or Go Home Challenge,F,13.1,2019-06-01,118.16666666666667
The Loco Go Big or Go Home Challenge,F,13.1,2020-06-06,108.16666666666667
The Loco Go Big or Go Home Challenge,F,13.1,2021-06-05,118.86666666666666
The Loco Go Big or Go Home Challenge,F,13.1,2022-06-04,120.45
The Loco Go Big or Go Home Challenge,F,13.1,2023-06-03,142.8
The Loco Go Big or Go Home Challenge,F,31.07,2019-06-01,300.1
The Loco Go Big or Go Home Challenge,F,31.07,2020-06-06,302.75
The Loco Go Big or Go Home Challenge,F,31.07,2021-06-05,296.8833333333333
The Loco Go Big or Go Home Challenge,F,31.07,2022-06-04,355.8743166666667
The Loco Go Big or Go Home Challenge,F,31.07,2023-06-03,362.78135
The Loco Go Big or Go Home Challenge,F,62.14,2019-06-01,805.0333333333333
The Loco Go Big or Go Home Challenge,F,62.14,2020-06-06,859.3166666666667
The Loco Go Big or Go Home Challenge,F,62.14,2021-06-05,854.5666666666667
The Loco Go Big or Go Home Challenge,F,62.14,2022-06-04,745.3352333333333
The Loco Go Big or Go Home Challenge,F,62.14,2023-06-03,984.7538833333333
The Loco Go Big or Go Home Challenge,F,100.0,2019-06-01,1769.55
The Loco Go Big or Go Home Challenge,F,100.0,2020-06-06,1270.4333333333334
The Loco Go Big or Go Home Challenge,F,100.0,2021-06-05,1733.9166666666667
The Loco Go Big or Go Home Challenge,M,6.21,2019-06-01,58.1
The Loco Go Big or Go Home Challenge,M,6.21,2020-06-06,50.31666666666667
The Loco Go Big or Go Home Challenge,M,6.21,2021-06-05,50.21666666666667
The Loco Go Big or Go Home Challenge,M,6.21,2022-06-04,40.96666666666667
The Loco Go Big or Go Home Challenge,M,6.21,2023-06-03,57.57545
The Loco Go Big or Go Home Challenge,M,6.28,2019-06-01,80.01666666666667
The Loco Go Big or Go Home Challenge,M,6.28,2020-06-06,46.61666666666667
The Loco Go Big or Go Home Challenge,M,13.1,2019-06-01,100.28333333333333
The Loco Go Big or Go Home Challenge,M,13.1,2020-06-06,102.61666666666666
The Loco Go Big or Go Home Challenge,M,13.1,2021-06-05,106.31666666666666
The Loco Go Big or Go Home Challenge,M,13.1,2022-06-04,96.31666666666666
The Loco Go Big or Go Home Challenge,M,13.1,2023-06-03,126.98333333333333
The Loco Go Big or Go Home Challenge,M,31.07,2019-06-01,243.73333333333332
The Loco Go Big or Go Home Challenge,M,31.07,2020-06-06,259.05
The Loco Go Big or Go Home Challenge,M,31.07,2021-06-05,227.43333333333334
The Loco Go Big or Go Home Challenge,M,31.07,2022-06-04,298.70983333333334
The Loco Go Big or Go Home Challenge,M,31.07,2023-06-03,345.4977166666667
The Loco Go Big or Go Home Challenge,M,62.14,2019-06-01,718.4833333333333
The Loco Go Big or Go Home Challenge,M,62.14,2020-06-06,865.1666666666666
The Loco Go Big or Go Home Challenge,M,62.14,2021-06-05,723.2333333333333
The Loco Go Big or Go Home Challenge,M,62.14,2022-06-04,719.5667333333333
The Loco Go Big or Go Home Challenge,M,62.14,2023-06-03,763.2392166666667
The Loco Go Big or Go Home Challenge,M,100.0,2019-06-01,1237.5166666666667
The Loco Go Big or Go Home Challenge,M,100.0,2020-06-06,1200.95
The Loco Go Big or Go Home Challenge,M,100.0,2021-06-05,1226.0333333333333
"The Peak 50K, Marathon & Half Marathon",F,13.1,2019-07-13,141.56666666666666
"The Peak 50K, Marathon & Half Marathon",F,13.1,2022-07-16,139.28333333333333
"The Peak 50K, Marathon & Half Marathon",F,13.1,2023-07-15,126.75
"The Peak 50K, Marathon & Half Marathon",F,26.2,2019-07-13,415.53333333333336
"The Peak 50K, Marathon & Half Marathon",F,26.2,2022-07-16,358.75
"The Peak 50K, Marathon & Half Marathon",F,26.2,2023-07-15,359.4
"The Peak 50K, Marathon & Half Marathon",F,31.07,2019-07-13,391.28333333333336
"The Peak 50K, Marathon & Half Marathon",F,31.07,2022-07-16,462.65
"The Peak 50K, Marathon & Half Marathon",F,31.07,2023-07-15,404.5833333333333
"The Peak 50K, Marathon & Half Marathon",M,13.1,2019-07-13,106.0
"The Peak 50K, Marathon & Half Marathon",M,13.1,2022-07-16,112.63333333333334
"The Peak 50K, Marathon & Half Marathon",M,13.1,2023-07-15,116.93333333333334
"The Peak 50K, Marathon & Half Marathon",M,26.2,2019-07-13,307.9166666666667
"The Peak 50K, Marathon & Half Marathon",M,26.2,2022-07-16,413.9166666666667
"The Peak 50K, Marathon & Half Marathon",M,26.2,2023-07-15,333.2
"The Peak 50K, Marathon & Half Marathon",M,31.07,2019-07-13,316.76666666666665
"The Peak 50K, Marathon & Half Marathon",M,31.07,2022-07-16,346.4166666666667
"The Peak 50K, Marathon & Half Marathon",M,31.07,2023-07-15,380.4
The Snake,F,10.0,2019-07-13,78.45
The Snake,F,10.0,2022-07-23,133.4
The Snake,F,10.0,2023-07-22,88.6469
The Snake,M,10.0,2019-07-13,70.95
The Snake,M,10.0,2022-07-23,81.63333333333334
The Snake,M,10.0,2023-07-22,74.97358333333334
The Stevest,F,42.0,2020-07-25,487.0
The Stevest,F,42.0,2021-07-31,497.0
The Stevest,F,42.0,2022-07-30,551.0
The Stevest,F,42.0,2023-07-29,410.8333333333333
The Stevest,M,42.0,2020-07-25,414.0
The Stevest,M,42.0,2021-07-31,453.0
The Stevest,M,42.0,2022-07-30,440.0
The Stevest,M,42.0,2023-07-29,423.93333333333334
The Super Fast Half,F,13.1,2022-06-25,86.9
The Super Fast Half,F,13.1,2023-06-17,84.73333333333333
The Super Fast Half,M,13.1,2022-06-25,77.51666666666667
The Super Fast Half,M,13.1,2023-06-17,83.9
The Super Marathon,F,26.2,2022-06-26,188.28333333333333
The Super Marathon,F,26.2,2023-06-17,180.76666666666668
The Super Marathon,M,26.2,2022-06-26,162.65
The Super Marathon,M,26.2,2023-06-17,160.26666666666668
The Tick,F,57.5,2019-05-04,845.0
The Tick,F,57.5,2020-09-26,864.0
The Tick,F,57.5,2021-05-01,688.0
The Tick,F,57.5,2022-05-07,866.0
The Tick,F,57.5,2023-05-06,888.8016166666666
The Tick,M,57.5,2019-05-04,828.0
The Tick,M,57.5,2020-09-26,718.0
The Tick,M,57.5,2021-05-01,567.0
The Tick,M,57.5,2022-05-07,588.0
The Tick,M,57.5,2023-05-06,694.0
The Timp Trail Marathon and Half,F,13.1,2019-05-18,120.1933
The Timp Trail Marathon and Half,F,13.1,2021-05-08,145.83333333333334
The Timp Trail Marathon and Half,F,13.1,2022-05-21,143.11666666666667
The Timp Trail Marathon and Half,F,13.1,2023-05-20,109.76116666666667
The Timp Trail Marathon and Half,F,26.2,2019-05-18,279.89413333333334
The Timp Trail Marathon and Half,F,26.2,2021-05-08,288.8013666666667
The Timp Trail Marathon and Half,F,26.2,2022-05-21,314.45
The Timp Trail Marathon and Half,F,26.2,2023-05-20,273.10513333333336
The Timp Trail Marathon and Half,M,13.1,2019-05-18,95.64131666666667
The Timp Trail Marathon and Half,M,13.1,2021-05-08,113.85573333333333
The Timp Trail Marathon and Half,M,13.1,2022-05-21,127.1
The Timp Trail Marathon and Half,M,13.1,2023-05-20,106.6628
The Timp Trail Marathon and Half,M,26.2,2019-05-18,235.29571666666666
The Timp Trail Marathon and Half,M,26.2,2021-05-08,220.77586666666667
The Timp Trail Marathon and Half,M,26.2,2022-05-21,250.71666666666667
The Timp Trail Marathon and Half,M,26.2,2023-05-20,239.8052
The Trident,F,13.1,2019-08-10,130.58333333333334
The Trident,F,13.1,2021-08-14,137.51666666666668
The Trident,F,13.1,2022-07-30,137.31666666666666
The Trident,F,13.1,2023-07-29,125.25
The Trident,F,26.2,2021-08-14,297.85
The Trident,F,26.2,2022-07-30,367.3666666666667
The Trident,F,39.6,2022-07-30,438.2
The Trident,M,13.1,2019-08-10,109.58333333333333
The Trident,M,13.1,2021-08-14,121.8
The Trident,M,13.1,2022-07-30,150.98333333333332
The Trident,M,13.1,2023-07-29,141.56666666666666
The Trident,M,26.2,2021-08-14,225.0
The Trident,M,26.2,2022-07-30,270.6166666666667
The Trident,M,39.6,2022-07-30,355.15
The Willow 10 & 20 Miler,F,10.0,2019-05-04,73.3179
The Willow 10 & 20 Miler,F,10.0,2021-05-01,85.99161666666667
The Willow 10 & 20 Miler,F,10.0,2022-05-07,83.76563333333333
The Willow 10 & 20 Miler,F,10.0,2023-05-06,72.76666666666667
The Willow 10 & 20 Miler,F,20.0,2019-05-04,172.29605
The Willow 10 & 20 Miler,F,20.0,2021-05-01,158.95
The Willow 10 & 20 Miler,F,20.0,2022-05-07,161.01518333333334
The Willow 10 & 20 Miler,F,20.0,2023-05-06,180.03156666666666
The Willow 10 & 20 Miler,M,10.0,2019-05-04,63.92778333333333
The Willow 10 & 20 Miler,M,10.0,2021-05-01,64.74323333333334
The Willow 10 & 20 Miler,M,10.0,2022-05-07,65.63466666666666
The Willow 10 & 20 Miler,M,10.0,2023-05-06,65.3
The Willow 10 & 20 Miler,M,20.0,2019-05-04,133.37785
The Willow 10 & 20 Miler,M,20.0,2021-05-01,140.6
The Willow 10 & 20 Miler,M,20.0,2022-05-07,134.42376666666667
The Willow 10 & 20 Miler,M,20.0,2023-05-06,154.41738333333333
The Yeti 100 Mile Endurance Run-Washington,F,31.07,2022-07-15,497.5259
The Yeti 100 Mile Endurance Run-Washington,F,62.14,2021-07-16,802.1406333333333
The Yeti 100 Mile Endurance Run-Washington,F,62.14,2022-07-15,708.0254
The Yeti 100 Mile Endurance Run-Washington,F,62.14,2023-06-23,721.3340666666667
The Yeti 100 Mile Endurance Run-Washington,F,100.0,2020-08-01,1350.1666666666667
The Yeti 100 Mile Endurance Run-Washington,F,100.0,2021-07-16,1264.20895
The Yeti 100 Mile Endurance Run-Washington,F,100.0,2022-07-15,1321.1724333333334
The Yeti 100 Mile Endurance Run-Washington,F,100.0,2023-06-23,1012.3536333333333
The Yeti 100 Mile Endurance Run-Washington,M,62.14,2021-07-16,713.7913166666667
The Yeti 100 Mile Endurance Run-Washington,M,62.14,2022-07-15,719.6166666666667
The Yeti 100 Mile Endurance Run-Washington,M,62.14,2023-06-23,614.4150166666667
The Yeti 100 Mile Endurance Run-Washington,M,100.0,2020-08-01,1061.0666666666666
The Yeti 100 Mile Endurance Run-Washington,M,100.0,2021-07-16,1268.8869666666667
The Yeti 100 Mile Endurance Run-Washington,M,100.0,2022-07-15,1249.6769333333334
The Yeti 100 Mile Endurance Run-Washington,M,100.0,2023-06-23,965.93065
The Yeti 100 Mile Endurance Run-Washington,X,100.0,2022-07-15,1392.9274333333333
The Yeti 100 Mile Endurance Run-Washington,X,100.0,2023-06-23,1153.1371666666666
The Yeti Spaghetti Marathon,F,26.2,2022-06-04,198.63333333333333
The Yeti Spaghetti Marathon,F,26.2,2023-06-03,193.0674
The Yeti Spaghetti Marathon,M,26.2,2022-06-04,168.78333333333333
The Yeti Spaghetti Marathon,M,26.2,2023-06-03,170.13868333333335
Thelma and Louise Marathon and Half,F,6.21,2019-06-01,50.55
Thelma and Louise Marathon and Half,F,9.32,2021-05-22,65.55
Thelma and Louise Marathon and Half,F,9.32,2022-05-21,63.71666666666667
Thelma and Louise Marathon and Half,F,9.32,2023-05-13,70.58333333333333
Thelma and Louise Marathon and Half,F,13.1,2019-06-01,89.18333333333334
Thelma and Louise Marathon and Half,F,13.1,2021-05-22,101.43333333333334
Thelma and Louise Marathon and Half,F,13.1,2022-05-21,106.46666666666667
Thelma and Louise Marathon and Half,F,13.1,2023-05-13,106.8
Thelma and Louise Marathon and Half,F,26.2,2021-05-22,272.5833333333333
Thelma and Louise Marathon and Half,F,26.2,2022-05-21,265.71666666666664
Thelma and Louise Marathon and Half,F,26.2,2023-05-13,253.88333333333333
Thelma and Louise Marathon and Half,F,31.07,2023-05-13,342.4166666666667
Thelma and Louise Marathon and Half,M,13.1,2021-05-22,186.35
Thom B Trail Run,F,8.08,2019-05-04,75.13333333333334
Thom B Trail Run,F,8.5,2021-05-22,63.483333333333334
Thom B Trail Run,F,8.5,2023-05-20,64.66666666666667
Thom B Trail Run,F,16.16,2019-05-04,137.01666666666668
Thom B Trail Run,F,17.0,2021-05-22,163.26666666666668
Thom B Trail Run,F,17.0,2023-05-20,149.85
Thom B Trail Run,F,26.0,2023-05-20,270.45
Thom B Trail Run,F,26.2,2019-05-04,235.4
Thom B Trail Run,M,8.08,2019-05-04,58.03333333333333
Thom B Trail Run,M,8.5,2021-05-22,51.43333333333333
Thom B Trail Run,M,8.5,2023-05-20,58.11666666666667
Thom B Trail Run,M,16.16,2019-05-04,122.71666666666667
Thom B Trail Run,M,17.0,2021-05-22,125.65
Thom B Trail Run,M,17.0,2023-05-20,128.28333333333333
Thom B Trail Run,M,26.0,2023-05-20,216.35
Thom B Trail Run,M,26.2,2019-05-04,217.08333333333334
Thunderbolt Creek,F,7.46,2019-07-20,73.0
Thunderbolt Creek,F,7.46,2020-07-18,78.88333333333334
Thunderbolt Creek,F,7.46,2021-07-17,73.0
Thunderbolt Creek,F,7.46,2022-07-16,75.61666666666666
Thunderbolt Creek,F,7.46,2023-07-15,73.68333333333334
Thunderbolt Creek,F,18.64,2019-07-20,218.0
Thunderbolt Creek,F,18.64,2020-07-18,201.38333333333333
Thunderbolt Creek,F,18.64,2021-07-17,180.0
Thunderbolt Creek,F,18.64,2022-07-16,233.18333333333334
Thunderbolt Creek,F,18.64,2023-07-15,152.38333333333333
Thunderbolt Creek,M,7.46,2019-07-20,80.0
Thunderbolt Creek,M,7.46,2020-07-18,80.73333333333333
Thunderbolt Creek,M,7.46,2021-07-17,66.0
Thunderbolt Creek,M,7.46,2022-07-16,70.56666666666666
Thunderbolt Creek,M,7.46,2023-07-15,61.416666666666664
Thunderbolt Creek,M,18.64,2019-07-20,164.0
Thunderbolt Creek,M,18.64,2020-07-18,139.91666666666666
Thunderbolt Creek,M,18.64,2021-07-17,173.03333333333333
Thunderbolt Creek,M,18.64,2022-07-16,153.18333333333334
Thunderbolt Creek,M,18.64,2023-07-15,148.6
Thunderbunny Trail Races,F,6.84,2023-05-12,51.95
Thunderbunny Trail Races,F,7.46,2019-05-11,50.63163333333333
Thunderbunny Trail Races,F,7.46,2022-05-06,50.78333333333333
Thunderbunny Trail Races,F,15.53,2019-05-11,157.46666666666667
Thunderbunny Trail Races,F,15.53,2022-05-06,162.4
Thunderbunny Trail Races,F,15.53,2023-05-12,154.8
Thunderbunny Trail Races,F,31.07,2019-05-11,313.9837166666667
Thunderbunny Trail Races,F,31.07,2022-05-06,362.48333333333335
Thunderbunny Trail Races,F,31.07,2023-05-12,372.85
Thunderbunny Trail Races,M,6.84,2023-05-12,41.45
Thunderbunny Trail Races,M,7.46,2019-05-11,44.191716666666665
Thunderbunny Trail Races,M,7.46,2022-05-06,44.916666666666664
Thunderbunny Trail Races,M,15.53,2019-05-11,134.54993333333334
Thunderbunny Trail Races,M,15.53,2022-05-06,151.03333333333333
Thunderbunny Trail Races,M,15.53,2023-05-12,127.46666666666667
Thunderbunny Trail Races,M,31.07,2019-05-11,229.56666666666666
Thunderbunny Trail Races,M,31.07,2022-05-06,254.41666666666666
Thunderbunny Trail Races,M,31.07,2023-05-12,300.15
Tie Dye,F,31.07,2019-05-18,323.5
Tie Dye,F,31.07,2021-05-01,304.03333333333336
Tie Dye,F,31.07,2022-05-24,533.3833333333333
Tie Dye,F,31.07,2023-05-20,430.48333333333335
Tie Dye,M,31.07,2019-05-18,296.6333333333333
Tie Dye,M,31.07,2021-05-01,272.3
Tie Dye,M,31.07,2022-05-24,381.0
Tie Dye,M,31.07,2023-05-20,321.15
Tiger Claw,F,6.0,2023-05-12,37.14415
Tiger Claw,F,22.0,2019-05-04,235.51666666666668
Tiger Claw,F,25.0,2021-10-02,265.02665
Tiger Claw,F,25.0,2022-05-14,271.4008166666667
Tiger Claw,F,25.0,2023-05-12,334.3666666666667
Tiger Claw,F,50.0,2022-05-14,814.0858
Tiger Claw,F,50.0,2023-05-12,744.8166666666667
Tiger Claw,M,6.0,2023-05-12,28.4399
Tiger Claw,M,22.0,2019-05-04,193.43333333333334
Tiger Claw,M,25.0,2021-10-02,238.99763333333334
Tiger Claw,M,25.0,2022-05-14,248.77056666666667
Tiger Claw,M,25.0,2023-05-12,293.28333333333336
Tiger Claw,M,50.0,2022-05-14,510.76413333333335
Tiger Claw,M,50.0,2023-05-12,579.7646833333333
Tiger Claw,X,6.0,2023-05-12,79.41956666666667
Tiger Claw,X,25.0,2023-05-12,479.90363333333335
Tillamook Burn,F,20.0,2023-05-05,200.3
Tillamook Burn,F,31.07,2019-04-27,309.30175
Tillamook Burn,F,31.07,2021-05-01,305.7
Tillamook Burn,F,31.07,2022-04-23,316.75
Tillamook Burn,F,31.07,2023-05-05,309.7
Tillamook Burn,F,50.0,2019-04-27,514.6211
Tillamook Burn,F,50.0,2021-05-01,485.26666666666665
Tillamook Burn,F,50.0,2023-05-05,472.3333333333333
Tillamook Burn,F,100.0,2023-05-05,1379.9333333333334
Tillamook Burn,M,20.0,2023-05-05,173.33333333333334
Tillamook Burn,M,31.07,2019-04-27,232.59466666666665
Tillamook Burn,M,31.07,2021-05-01,265.6
Tillamook Burn,M,31.07,2022-04-23,255.66666666666666
Tillamook Burn,M,31.07,2023-05-05,268.6
Tillamook Burn,M,50.0,2019-04-27,425.64383333333336
Tillamook Burn,M,50.0,2021-05-01,397.48333333333335
Tillamook Burn,M,50.0,2023-05-05,465.21666666666664
Tillamook Burn,M,100.0,2023-05-05,1253.1
Tillamook Burn,X,31.07,2019-04-27,533.15
Tough Mugu 25k,F,5.0,2022-07-23,46.5
Tough Mugu 25k,F,5.0,2023-07-22,47.4
Tough Mugu 25k,F,15.53,2019-08-10,127.65
Tough Mugu 25k,F,15.53,2022-07-23,122.91666666666667
Tough Mugu 25k,F,15.53,2023-07-22,123.43333333333334
Tough Mugu 25k,M,5.0,2022-07-23,46.36666666666667
Tough Mugu 25k,M,5.0,2023-07-22,47.266666666666666
Tough Mugu 25k,M,15.53,2019-08-10,101.66666666666667
Tough Mugu 25k,M,15.53,2022-07-23,100.25
Tough Mugu 25k,M,15.53,2023-07-22,99.75
Tough Topanga 10k,F,0.62,2022-06-18,4.766666666666667
Tough Topanga 10k,F,0.62,2023-06-24,3.8333333333333335
Tough Topanga 10k,F,6.21,2019-06-22,44.916666666666664
Tough Topanga 10k,F,6.21,2022-06-18,52.0
Tough Topanga 10k,F,6.21,2023-06-24,46.016666666666666
Tough Topanga 10k,M,0.62,2022-06-18,4.6
Tough Topanga 10k,M,0.62,2023-06-24,3.816666666666667
Tough Topanga 10k,M,6.21,2019-06-22,36.983333333333334
Tough Topanga 10k,M,6.21,2022-06-18,37.63333333333333
Tough Topanga 10k,M,6.21,2023-06-24,40.65
Tough as Nails - Roxy Ann Trail Race,F,3.11,2019-05-11,19.766666666666666
Tough as Nails - Roxy Ann Trail Race,F,3.11,2021-05-08,25.166666666666668
Tough as Nails - Roxy Ann Trail Race,F,3.11,2022-05-21,24.0
Tough as Nails - Roxy Ann Trail Race,F,3.11,2023-05-20,24.183333333333334
Tough as Nails - Roxy Ann Trail Race,F,10.0,2019-05-11,81.65
Tough as Nails - Roxy Ann Trail Race,F,10.0,2021-05-08,73.08333333333333
Tough as Nails - Roxy Ann Trail Race,F,10.0,2022-05-21,85.11666666666666
Tough as Nails - Roxy Ann Trail Race,F,10.0,2023-05-20,86.23333333333333
Tough as Nails - Roxy Ann Trail Race,M,3.11,2019-05-11,18.466666666666665
Tough as Nails - Roxy Ann Trail Race,M,3.11,2021-05-08,21.316666666666666
Tough as Nails - Roxy Ann Trail Race,M,3.11,2022-05-21,17.383333333333333
Tough as Nails - Roxy Ann Trail Race,M,3.11,2023-05-20,21.5
Tough as Nails - Roxy Ann Trail Race,M,10.0,2019-05-11,64.88333333333334
Tough as Nails - Roxy Ann Trail Race,M,10.0,2021-05-08,63.0
Tough as Nails - Roxy Ann Trail Race,M,10.0,2022-05-21,66.43333333333334
Tough as Nails - Roxy Ann Trail Race,M,10.0,2023-05-20,76.96666666666667
Toxic Trail 37,F,37.0,2019-06-29,399.3666666666667
Toxic Trail 37,F,37.0,2020-08-01,333.0
Toxic Trail 37,F,37.0,2021-08-28,421.21666666666664
Toxic Trail 37,F,37.0,2022-06-25,406.48333333333335
Toxic Trail 37,F,37.0,2023-06-17,422.93333333333334
Toxic Trail 37,M,37.0,2019-06-29,354.73333333333335
Toxic Trail 37,M,37.0,2020-08-01,353.0
Toxic Trail 37,M,37.0,2021-08-28,369.46666666666664
Toxic Trail 37,M,37.0,2022-06-25,364.26666666666665
Toxic Trail 37,M,37.0,2023-06-17,351.15
Trail Running Festival at Pineland Farms,F,31.07,2019-05-26,329.8
Trail Running Festival at Pineland Farms,F,31.07,2021-05-29,271.96666666666664
Trail Running Festival at Pineland Farms,F,31.07,2022-05-28,336.5833333333333
Trail Running Festival at Pineland Farms,F,31.07,2023-05-27,265.4
Trail Running Festival at Pineland Farms,F,50.0,2019-05-26,561.9666666666667
Trail Running Festival at Pineland Farms,F,50.0,2021-05-29,497.68333333333334
Trail Running Festival at Pineland Farms,F,50.0,2022-05-28,680.6
Trail Running Festival at Pineland Farms,F,62.14,2023-05-27,731.7166666666667
Trail Running Festival at Pineland Farms,M,31.07,2019-05-26,296.06666666666666
Trail Running Festival at Pineland Farms,M,31.07,2021-05-29,233.26666666666668
Trail Running Festival at Pineland Farms,M,31.07,2022-05-28,314.95
Trail Running Festival at Pineland Farms,M,31.07,2023-05-27,251.7
Trail Running Festival at Pineland Farms,M,50.0,2019-05-26,468.75
Trail Running Festival at Pineland Farms,M,50.0,2021-05-29,511.7
Trail Running Festival at Pineland Farms,M,50.0,2022-05-28,513.0166666666667
Trail Running Festival at Pineland Farms,M,62.14,2023-05-27,697.7833333333333
Transvulcania La Palma Island by UTMB,F,29.83,2023-05-06,289.3833333333333
Transvulcania La Palma Island by UTMB,F,45.36,2019-05-01,489.4166666666667
Transvulcania La Palma Island by UTMB,F,45.36,2022-10-22,509.1666666666667
Transvulcania La Palma Island by UTMB,F,45.36,2023-05-06,549.2166666666667
Transvulcania La Palma Island by UTMB,M,29.83,2023-05-06,260.46666666666664
Transvulcania La Palma Island by UTMB,M,45.36,2019-05-01,431.06666666666666
Transvulcania La Palma Island by UTMB,M,45.36,2022-10-22,430.48333333333335
Transvulcania La Palma Island by UTMB,M,45.36,2023-05-06,422.26666666666665
